"","Year","State","what","unit","how","Category","chemi_type","ferti_info","chemi_info","Value"
"2616",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FENPYROXIMATE = 129131)",0
"2617",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0
"2618",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FLUBENDIAMIDE = 27602)",0
"2619",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",0
"2620",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2621",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(MUSTARD OIL = 4901)",0
"2622",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0
"2623",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL",0
"2624",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",0.092
"2625",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0
"2626",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0
"2627",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2628",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0
"2629",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SULFOXAFLOR = 5210)",0
"2630",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0
"2631",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(ACIBENZOLAR-S-METHYL = 61402)",0
"2632",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(CAPSAICIN = 70701)",0
"2633",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(CHLOROPICRIN = 81501)",0
"2634",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(DICHLOROPROPENE = 29001)",0
"2635",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(HARPIN A B PROTEIN = 6506)",0
"2636",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(MINERAL OIL = 63502)",0
"2637",2016,"FLORIDA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0
"2638",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",2.2
"2639",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"2640",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(BLAD = 30006)",0
"2641",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2642",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",7.9
"2643",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CHLOROTHALONIL = 81901)",0
"2644",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(COPPER HYDROXIDE = 23401)",0
"2645",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CYAZOFAMID = 85651)",0
"2646",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CYFLUFENAMID = 555550)",1.8
"2647",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",2.1
"2648",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(DIFENOCONAZOLE = 128847)",0
"2649",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2650",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",1.9
"2651",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",0
"2652",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"2653",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(ISOFETAMID = 270000)",1.5
"2654",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(MANCOZEB = 14504)",0
"2655",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(MEFENOXAM = 113502)",0
"2656",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2657",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0
"2658",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(POLYOXIN D ZINC SALT = 230000)",0
"2659",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(POTASSIUM BICARBON. = 73508)",0
"2660",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(PROPICONAZOLE = 122101)",0
"2661",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2662",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(PYRIMETHANIL = 288201)",0
"2663",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(QUINOLINE = 55459)",0
"2664",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(STREPTOMYCES LYDICUS = 6327)",0
"2665",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(SULFUR = 77501)",0
"2666",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(TETRACONAZOLE = 120603)",0
"2667",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(THIOPHANATE-METHYL = 102001)",2
"2668",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(THIRAM = 79801)",0
"2669",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(TRIFLUMIZOLE = 128879)",0
"2670",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2671",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE ISO. SALT = 103601)",0
"2672",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(HALOSULFURON-METHYL = 128721)",0
"2673",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(PARAQUAT = 61601)",0
"2674",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0
"2675",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ACEQUINOCYL = 6329)",0
"2676",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0
"2677",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",1.8
"2678",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",1.4
"2679",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"2680",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2681",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",0
"2682",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",1.5
"2683",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",0
"2684",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","",0
"2685",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ENDOSULFAN = 79401)",0
"2686",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ETOXAZOLE = 107091)",0
"2687",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(FENPYROXIMATE = 129131)",0
"2688",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0
"2689",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(FLUBENDIAMIDE = 27602)",0
"2690",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",0
"2691",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2692",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(MUSTARD OIL = 4901)",0
"2693",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0
"2694",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL",0
"2695",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",2.4
"2696",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0
"2697",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0
"2698",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2699",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0
"2700",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(SULFOXAFLOR = 5210)",0
"2701",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0
"2702",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(ACIBENZOLAR-S-METHYL = 61402)",0
"2703",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(CAPSAICIN = 70701)",0
"2704",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(CHLOROPICRIN = 81501)",0
"2705",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(DICHLOROPROPENE = 29001)",0
"2706",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(HARPIN A B PROTEIN = 6506)",0
"2707",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(MINERAL OIL = 63502)",0
"2708",2016,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0
"2709",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",95
"2710",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"2711",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(BLAD = 30006)",0
"2712",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2713",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",99
"2714",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CHLOROTHALONIL = 81901)",0
"2715",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(COPPER HYDROXIDE = 23401)",0
"2716",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CYAZOFAMID = 85651)",0
"2717",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CYFLUFENAMID = 555550)",11
"2718",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",97
"2719",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(DIFENOCONAZOLE = 128847)",0
"2720",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2721",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",97
"2722",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",0
"2723",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"2724",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(ISOFETAMID = 270000)",62
"2725",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(MANCOZEB = 14504)",0
"2726",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(MEFENOXAM = 113502)",0
"2727",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2728",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0
"2729",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(POLYOXIN D ZINC SALT = 230000)",0
"2730",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(POTASSIUM BICARBON. = 73508)",0
"2731",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PROPICONAZOLE = 122101)",0
"2732",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2733",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PYRIMETHANIL = 288201)",0
"2734",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(QUINOLINE = 55459)",0
"2735",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(STREPTOMYCES LYDICUS = 6327)",0
"2736",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(SULFUR = 77501)",0
"2737",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(TETRACONAZOLE = 120603)",0
"2738",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(THIOPHANATE-METHYL = 102001)",98
"2739",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(THIRAM = 79801)",0
"2740",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(TOTAL)",100
"2741",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(TRIFLUMIZOLE = 128879)",0
"2742",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2743",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE ISO. SALT = 103601)",0
"2744",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(HALOSULFURON-METHYL = 128721)",0
"2745",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(PARAQUAT = 61601)",0
"2746",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(TOTAL)",0
"2747",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0
"2748",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ACEQUINOCYL = 6329)",0
"2749",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0
"2750",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",96
"2751",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",44
"2752",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"2753",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2754",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",0
"2755",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",94
"2756",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",0
"2757",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","",0
"2758",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ENDOSULFAN = 79401)",0
"2759",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ETOXAZOLE = 107091)",0
"2760",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(FENPYROXIMATE = 129131)",0
"2761",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0
"2762",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(FLUBENDIAMIDE = 27602)",0
"2763",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",0
"2764",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2765",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(MUSTARD OIL = 4901)",0
"2766",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0
"2767",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL",0
"2768",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",96
"2769",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0
"2770",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0
"2771",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2772",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0
"2773",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(SULFOXAFLOR = 5210)",0
"2774",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0
"2775",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(TOTAL)",99
"2776",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(ACIBENZOLAR-S-METHYL = 61402)",0
"2777",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(CAPSAICIN = 70701)",0
"2778",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(CHLOROPICRIN = 81501)",0
"2779",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(DICHLOROPROPENE = 29001)",0
"2780",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(HARPIN A B PROTEIN = 6506)",0
"2781",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(MINERAL OIL = 63502)",0
"2782",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0
"2783",2016,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(TOTAL)",0
"2784",2016,"FLORIDA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",323285000
"2785",2016,"FLORIDA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",1947500
"2786",2016,"FLORIDA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"2787",2016,"FLORIDA","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"2788",2016,"FLORIDA","PROCESSING","CWT","","TOTAL","","","",0
"2789",2016,"FLORIDA","PROCESSING","TONS","","TOTAL","","","",0
"2790",2016,"FLORIDA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",1947500
"2791",2016,"MICHIGAN"," ACRES HARVESTED","","","TOTAL","","","",0
"2792",2016,"MICHIGAN"," PRODUCTION","CWT","","TOTAL","","","",0
"2793",2016,"MICHIGAN"," YIELD","CWT / ACRE","","TOTAL","","","",0
"2794",2016,"NEW YORK"," ACRES HARVESTED","","","TOTAL","","","",1260
"2795",2016,"NEW YORK"," ACRES PLANTED","","","TOTAL","","","",1400
"2796",2016,"NEW YORK"," PRODUCTION","$","","TOTAL","","","",11844000
"2797",2016,"NEW YORK"," PRODUCTION","CWT","","TOTAL","","","",50400
"2798",2016,"NEW YORK"," YIELD","CWT / ACRE","","TOTAL","","","",40
"2799",2016,"NEW YORK","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",11844000
